timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620166307053,742,api/login,200,OK,PELAPORAN STAGING 1-1,text,true,,1919,721,1,1,https://pikobar-pelaporan-api.digitalservice.id/api/login,733,0,493
1620166307802,291,api/areas/hospital,200,OK,PELAPORAN STAGING 1-1,text,true,,184081,685,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,203,0,0
1620166308095,158,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-1,text,true,,1055,684,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,158,0,0
1620166307944,311,api/login,200,OK,PELAPORAN STAGING 1-2,text,true,,1923,721,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/login,311,0,121
1620166308257,158,api/areas/district-city,200,OK,PELAPORAN STAGING 1-1,text,true,,2413,676,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,158,0,0
1620166308261,184,api/areas/hospital,200,OK,PELAPORAN STAGING 1-2,text,true,,184087,685,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,89,0,0
1620166308419,114,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-1,text,true,,1065,684,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,114,0,0
1620166308446,143,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-2,text,true,,1059,684,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,142,0,0
1620166308536,108,api/country,200,OK,PELAPORAN STAGING 1-1,text,true,,9541,664,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/country,107,0,0
1620166308593,124,api/areas/district-city,200,OK,PELAPORAN STAGING 1-2,text,true,,2393,676,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,123,0,0
1620166308646,140,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-1,text,true,,1053,675,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,140,0,0
1620166308721,78,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-2,text,true,,1063,684,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,78,0,0
1620166308802,124,api/country,200,OK,PELAPORAN STAGING 1-2,text,true,,9545,664,2,2,https://pikobar-pelaporan-api.digitalservice.id/api/country,123,0,0
1620166308789,199,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-1,text,true,,462037,690,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,107,0,0
1620166308928,97,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-2,text,true,,1059,675,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,97,0,0
1620166308990,93,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-1,text,true,,3088,677,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,93,0,0
1620166309084,239,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-1,text,true,,15683,682,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,239,0,0
1620166308933,395,api/login,200,OK,PELAPORAN STAGING 1-3,text,true,,1917,721,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/login,395,0,90
1620166309324,65,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-1,text,true,,4382,688,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,65,0,0
1620166309026,403,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-2,text,true,,462037,690,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,237,0,0
1620166309430,65,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-2,text,true,,3080,677,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,64,0,0
1620166309392,118,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-1,text,true,,4396,688,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,118,0,0
1620166309330,207,api/areas/hospital,200,OK,PELAPORAN STAGING 1-3,text,true,,184083,685,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,105,0,0
1620166309497,100,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-2,text,true,,15687,682,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,100,0,0
1620166309539,98,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-3,text,true,,1053,684,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,97,0,0
1620166309598,110,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-2,text,true,,4394,688,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,110,0,0
1620166309708,93,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-2,text,true,,4396,688,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,92,0,0
1620166309638,163,api/areas/district-city,200,OK,PELAPORAN STAGING 1-3,text,true,,2395,676,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,162,0,0
1620166309518,321,api/login,200,OK,PELAPORAN STAGING 1-1,text,true,,1927,721,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/login,321,0,91
1620166309801,117,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-3,text,true,,1053,684,3,3,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,116,0,0
1620166309840,183,api/areas/hospital,200,OK,PELAPORAN STAGING 1-1,text,true,,184090,685,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,110,0,0
1620166309919,135,api/country,200,OK,PELAPORAN STAGING 1-3,text,true,,9543,664,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/country,135,0,0
1620166309802,287,api/login,200,OK,PELAPORAN STAGING 1-2,text,true,,1919,721,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/login,287,0,67
1620166310025,101,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-1,text,true,,1055,684,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,100,0,0
1620166310127,119,api/areas/district-city,200,OK,PELAPORAN STAGING 1-1,text,true,,2397,676,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,119,0,0
1620166310056,191,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-3,text,true,,1055,675,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,191,0,0
1620166309930,327,api/login,200,OK,PELAPORAN STAGING 1-4,text,true,,1925,721,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/login,326,0,95
1620166310250,95,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-1,text,true,,1063,684,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,95,0,0
1620166310091,255,api/areas/hospital,200,OK,PELAPORAN STAGING 1-2,text,true,,184083,685,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,155,0,0
1620166310347,109,api/country,200,OK,PELAPORAN STAGING 1-1,text,true,,9549,664,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/country,109,0,0
1620166310347,166,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-2,text,true,,1057,684,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,165,0,0
1620166310259,256,api/areas/hospital,200,OK,PELAPORAN STAGING 1-4,text,true,,184088,685,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,138,0,0
1620166310250,287,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-3,text,true,,462040,690,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,126,0,0
1620166310458,96,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-1,text,true,,1059,675,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,96,0,0
1620166310538,112,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-3,text,true,,3084,677,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,111,0,0
1620166310516,143,api/areas/district-city,200,OK,PELAPORAN STAGING 1-2,text,true,,2399,676,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,133,0,0
1620166310517,143,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-4,text,true,,1061,684,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,143,0,0
1620166310555,225,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-1,text,true,,462033,690,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,92,0,0
1620166310662,174,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-2,text,true,,1059,684,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,174,0,0
1620166310662,179,api/areas/district-city,200,OK,PELAPORAN STAGING 1-4,text,true,,2397,676,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,178,0,0
1620166310783,59,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-1,text,true,,3078,677,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,59,0,0
1620166310842,71,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-4,text,true,,1061,684,4,4,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,70,0,0
1620166310839,93,api/country,200,OK,PELAPORAN STAGING 1-2,text,true,,9539,664,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/country,93,0,0
1620166310915,98,api/country,200,OK,PELAPORAN STAGING 1-4,text,true,,9545,664,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/country,97,0,0
1620166310934,139,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-2,text,true,,1057,675,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,139,0,0
1620166311014,59,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-4,text,true,,1049,675,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,59,0,0
1620166310932,289,api/login,200,OK,PELAPORAN STAGING 1-5,text,true,,1919,721,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/login,289,0,89
1620166311076,310,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-4,text,true,,462049,690,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,161,0,0
1620166311075,347,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-2,text,true,,462041,690,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,181,0,0
1620166311224,232,api/areas/hospital,200,OK,PELAPORAN STAGING 1-5,text,true,,184083,685,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,112,0,0
1620166311388,111,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-4,text,true,,3082,677,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,111,0,0
1620166311425,131,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-2,text,true,,3084,677,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,131,0,0
1620166311458,98,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-5,text,true,,1053,684,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,98,0,0
1620166310845,733,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-1,text,true,,15679,682,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,733,0,0
1620166310652,950,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-3,text,true,,15673,682,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,950,0,0
1620166311558,313,api/areas/district-city,200,OK,PELAPORAN STAGING 1-5,text,true,,2401,676,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,313,0,0
1620166311500,372,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-4,text,true,,15681,682,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,371,0,0
1620166311557,315,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-2,text,true,,15673,682,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,314,0,0
1620166311873,51,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-5,text,true,,1055,684,5,5,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,51,0,0
1620166311926,97,api/country,200,OK,PELAPORAN STAGING 1-5,text,true,,9546,664,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/country,97,0,0
1620166311604,433,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-3,text,true,,4390,688,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,433,0,0
1620166311580,474,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-1,text,true,,4388,688,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,474,0,0
1620166312024,102,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-5,text,true,,1061,675,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,102,0,0
1620166312038,90,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-3,text,true,,4390,688,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,90,0,0
1620166311934,395,api/login,200,OK,PELAPORAN STAGING 1-6,text,true,,1915,721,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/login,395,0,81
1620166312055,302,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-1,text,true,,4384,688,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,302,0,0
1620166311874,483,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-4,text,true,,4394,688,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,483,0,0
1620166312131,306,api/login,200,OK,PELAPORAN STAGING 1-3,text,true,,1921,721,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/login,306,0,91
1620166311874,579,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-2,text,true,,4390,688,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,579,0,0
1620166312360,94,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-4,text,true,,4392,688,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,94,0,0
1620166312128,423,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-5,text,true,,462035,690,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,274,0,0
1620166312453,162,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-2,text,true,,4392,688,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,162,0,0
1620166312552,233,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-5,text,true,,3078,677,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,233,0,0
1620166312331,455,api/areas/hospital,200,OK,PELAPORAN STAGING 1-6,text,true,,184090,685,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,123,0,0
1620166312361,425,api/login,200,OK,PELAPORAN STAGING 1-1,text,true,,1923,721,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/login,425,0,99
1620166312438,372,api/areas/hospital,200,OK,PELAPORAN STAGING 1-3,text,true,,184091,685,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,113,0,0
1620166312455,364,api/login,200,OK,PELAPORAN STAGING 1-4,text,true,,1919,721,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/login,364,0,176
1620166312787,129,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-6,text,true,,1059,684,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,128,0,0
1620166312787,130,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-5,text,true,,15677,682,6,6,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,130,0,0
1620166312812,139,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-3,text,true,,1057,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,139,0,0
1620166312787,228,api/areas/hospital,200,OK,PELAPORAN STAGING 1-1,text,true,,184083,685,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,128,0,0
1620166312822,196,api/areas/hospital,200,OK,PELAPORAN STAGING 1-4,text,true,,184089,685,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,103,0,0
1620166312918,102,api/areas/district-city,200,OK,PELAPORAN STAGING 1-6,text,true,,2393,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,99,0,0
1620166312919,104,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-5,text,true,,4390,688,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,104,0,0
1620166312616,433,api/login,200,OK,PELAPORAN STAGING 1-2,text,true,,1927,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,433,0,215
1620166313024,62,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-5,text,true,,4390,688,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,62,0,0
1620166312952,135,api/areas/district-city,200,OK,PELAPORAN STAGING 1-3,text,true,,2399,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,134,0,0
1620166313020,99,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-6,text,true,,1059,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,99,0,0
1620166313017,151,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-1,text,true,,1057,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,151,0,0
1620166313018,150,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-4,text,true,,1057,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,150,0,0
1620166312934,279,api/login,200,OK,PELAPORAN STAGING 1-7,text,true,,1929,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,279,0,88
1620166313119,126,api/country,200,OK,PELAPORAN STAGING 1-6,text,true,,9547,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,126,0,0
1620166313087,182,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-3,text,true,,1053,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,181,0,0
1620166313050,277,api/areas/hospital,200,OK,PELAPORAN STAGING 1-2,text,true,,184094,685,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,195,0,0
1620166313247,116,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-6,text,true,,1057,675,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,115,0,0
1620166313169,194,api/areas/district-city,200,OK,PELAPORAN STAGING 1-1,text,true,,2397,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,193,0,0
1620166313169,194,api/areas/district-city,200,OK,PELAPORAN STAGING 1-4,text,true,,2391,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,193,0,0
1620166313270,94,api/country,200,OK,PELAPORAN STAGING 1-3,text,true,,9550,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,92,0,0
1620166313088,285,api/login,200,OK,PELAPORAN STAGING 1-5,text,true,,1927,721,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/login,285,0,60
1620166313214,231,api/areas/hospital,200,OK,PELAPORAN STAGING 1-7,text,true,,184083,685,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,148,0,0
1620166313365,84,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-3,text,true,,1059,675,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,83,0,0
1620166313328,136,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-2,text,true,,1067,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,136,0,0
1620166313364,112,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-4,text,true,,1053,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,112,0,0
1620166313364,142,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-1,text,true,,1057,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,142,0,0
1620166313447,127,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-7,text,true,,1059,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,127,0,0
1620166313478,128,api/country,200,OK,PELAPORAN STAGING 1-4,text,true,,9553,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,128,0,0
1620166313364,242,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-6,text,true,,462031,690,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,86,0,0
1620166313506,104,api/country,200,OK,PELAPORAN STAGING 1-1,text,true,,9550,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,101,0,0
1620166313466,144,api/areas/district-city,200,OK,PELAPORAN STAGING 1-2,text,true,,2397,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,144,0,0
1620166313375,236,api/areas/hospital,200,OK,PELAPORAN STAGING 1-5,text,true,,184085,685,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/hospital?rs_jabar=true,95,0,0
1620166313607,70,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-4,text,true,,1053,675,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,70,0,0
1620166313611,73,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-2,text,true,,1065,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,73,0,0
1620166313575,110,api/areas/district-city,200,OK,PELAPORAN STAGING 1-7,text,true,,2395,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,109,0,0
1620166313611,74,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-1,text,true,,1053,675,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,74,0,0
1620166313612,75,api/areas/village/32.17.09.2004,200,OK,PELAPORAN STAGING 1-5,text,true,,1055,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/village/32.17.09.2004,75,0,0
1620166313451,265,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-3,text,true,,462044,690,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,132,0,0
1620166313607,143,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-6,text,true,,3082,677,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,143,0,0
1620166313685,132,api/country,200,OK,PELAPORAN STAGING 1-2,text,true,,9541,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,132,0,0
1620166313685,133,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-7,text,true,,1059,684,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,133,0,0
1620166313688,133,api/areas/district-city,200,OK,PELAPORAN STAGING 1-5,text,true,,2393,676,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/areas/district-city,132,0,0
1620166313717,125,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-3,text,true,,3086,677,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,125,0,0
1620166313751,94,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-6,text,true,,15687,682,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,94,0,0
1620166313819,83,api/country,200,OK,PELAPORAN STAGING 1-7,text,true,,9557,664,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/country,82,0,0
1620166313843,64,api/dashboard/v2/summary-case,200,OK,PELAPORAN STAGING 1-3,text,true,,15679,682,7,7,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/summary-case,64,0,0
1620166313678,277,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-4,text,true,,462041,690,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,139,0,0
1620166313821,135,api/areas/sub-district/32.17.09,200,OK,PELAPORAN STAGING 1-5,text,true,,1055,684,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/areas/sub-district/32.17.09,135,0,0
1620166313818,143,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-2,text,true,,1057,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,143,0,0
1620166313846,117,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-6,text,true,,4388,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,117,0,0
1620166313685,302,api/map?kode_kab=32.17,200,OK,PELAPORAN STAGING 1-1,text,true,,462035,690,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/map?kode_kab=32.17&kode_kab=32.17,141,0,0
1620166313902,107,api/case-related/32.17,200,OK,PELAPORAN STAGING 1-7,text,true,,1059,675,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/case-related/32.17,107,0,0
1620166313957,59,api/country,200,OK,PELAPORAN STAGING 1-5,text,true,,9543,664,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/country,59,0,0
1620166313908,139,api/dashboard/v2/visualization-case,200,OK,PELAPORAN STAGING 1-3,text,true,,4394,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,139,0,0
1620166313987,109,api/reports/daily-report,200,OK,PELAPORAN STAGING 1-1,text,true,,3084,677,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/reports/daily-report,109,0,0
1620166313964,158,api/dashboard/v2/summary-case-criteria,200,OK,PELAPORAN STAGING 1-6,text,true,,4384,688,8,8,https://pikobar-pelaporan-api.digitalservice.id/api/dashboard/v2/visualization-case,157,0,0
